s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 8.3205837E+001, 1.6512614E+002, 9.4054818E-003, 1.1801319E+000, 6.2702371E+002, 3.7029173E+001, 2.4019284E+003,-1.1459440E+003, 1.4912807E+001, 4.6168027E+002
 8.3410411E+001, 1.7771028E+002, 1.0389008E-002, 1.4444874E+000, 6.5720658E+002, 4.0433311E+001, 2.7007242E+003,-1.3146103E+003, 1.7306301E+001, 4.6681199E+002
 8.3614985E+001, 1.8983718E+002, 1.2523898E-002, 1.6218040E+000, 6.7787770E+002, 4.3368155E+001, 2.8846513E+003,-1.3298097E+003, 1.9070453E+001, 4.7095689E+002
 8.3819559E+001, 1.9637909E+002, 1.9293053E-002, 2.2141332E+000, 7.2648408E+002, 4.5870263E+001, 3.6695354E+003,-1.7173243E+003, 2.0724958E+001, 4.5250753E+002
 8.4010065E+001, 2.3124012E+002, 4.5596265E-002, 2.6381712E+000, 7.6487390E+002, 5.4629590E+001, 3.8449888E+003,-1.9376769E+003, 2.6507065E+001, 4.8880595E+002
 8.4201525E+001, 2.5387853E+002, 8.1732550E-003, 1.9524551E+000, 8.3469042E+002, 5.8068712E+001, 3.1719357E+003,-1.6468689E+003, 1.7607822E+001, 5.9690486E+002
 8.4410391E+001, 2.1690798E+002, 1.0133056E-002, 1.9063928E+000, 7.9421814E+002, 4.7877684E+001, 3.1231897E+003,-1.3364267E+003, 1.2974652E+001, 5.5530615E+002
 8.4612295E+001, 1.7960776E+002, 8.1254621E-003, 7.0416963E-001, 6.1167800E+002, 3.8269702E+001, 2.4065834E+003,-7.5497019E+002, 1.1339400E+001, 5.1224014E+002
 8.4803756E+001, 1.3456798E+002, 6.0194342E-003, 3.0447865E-001, 5.2211721E+002, 2.7659484E+001, 1.8647313E+003,-6.3928417E+002, 7.4021022E+000, 4.6134112E+002
 8.5016468E+001, 1.2428771E+002, 4.3321359E-003, 3.0438647E-001, 4.9866288E+002, 2.5907643E+001, 1.6899711E+003,-6.7773663E+002, 7.9978396E+000, 4.4292602E+002
 8.5201802E+001, 1.2988224E+002, 4.3259076E-003, 4.4433473E-001, 5.3121900E+002, 2.7835022E+001, 1.8798818E+003,-9.0385957E+002, 9.0742772E+000, 4.4998226E+002
 8.5421886E+001, 1.5183465E+002, 5.3398942E-003, 7.3928230E-001, 5.8760818E+002, 3.3536597E+001, 2.0810320E+003,-1.0061117E+003, 1.1645379E+001, 4.7443861E+002
 8.5600270E+001, 1.6178211E+002, 6.7243569E-003, 7.1108788E-001, 6.0106098E+002, 3.5617107E+001, 2.2169462E+003,-1.0737217E+003, 1.2119387E+001, 4.8799181E+002
 8.5801557E+001, 1.6373484E+002, 7.1193439E-003, 9.1228012E-001, 6.2315674E+002, 3.6165392E+001, 2.3748542E+003,-1.1609322E+003, 1.2336279E+001, 4.8652598E+002
 8.6007682E+001, 1.7426082E+002, 7.8037894E-003, 9.8201371E-001, 6.3349604E+002, 3.8907500E+001, 2.9862777E+003,-1.1888802E+003, 1.3830885E+001, 4.9628286E+002
 8.6213807E+001, 2.0182414E+002, 9.3185443E-003, 1.7769837E+000, 7.3511124E+002, 4.6574933E+001, 4.2014620E+003,-1.8593813E+003, 1.7615594E+001, 5.1871069E+002
 8.6417348E+001, 2.2038084E+002, 1.1994790E-002, 1.4573389E+000, 7.2807068E+002, 5.0256442E+001, 3.4012962E+003,-1.4340243E+003, 1.8926258E+001, 5.3618042E+002
 8.6600535E+001, 2.1030542E+002, 1.2000788E-002, 1.9365571E+000, 7.6408224E+002, 4.8448119E+001, 4.2129635E+003,-1.7251096E+003, 1.8008483E+001, 5.2265888E+002
 8.6804076E+001, 2.2545491E+002, 1.3060786E-002, 2.0967224E+000, 7.7989138E+002, 5.2296542E+001, 4.1881747E+003,-1.7875633E+003, 2.0904951E+001, 5.2768815E+002
 8.7007617E+001, 2.3420085E+002, 1.4851324E-002, 2.3069265E+000, 8.0147274E+002, 5.4304019E+001, 3.8847772E+003,-1.6861495E+003, 2.2140239E+001, 5.2889956E+002
 8.7211159E+001, 2.2471252E+002, 1.5239176E-002, 2.0308250E+000, 7.5760522E+002, 5.1090429E+001, 3.1275388E+003,-1.3364002E+003, 2.1087203E+001, 5.1210842E+002
 8.7414700E+001, 1.9468937E+002, 1.3359556E-002, 1.6222745E+000, 6.9239490E+002, 4.3776397E+001, 2.7496313E+003,-1.1541230E+003, 1.8040790E+001, 4.8364459E+002
 8.7618241E+001, 1.6739844E+002, 1.0563092E-002, 1.1827952E+000, 6.2251514E+002, 3.7084929E+001, 2.3263861E+003,-9.8489314E+002, 1.5095982E+001, 4.5726841E+002
 8.7801428E+001, 1.5200587E+002, 9.1083944E-003, 1.0533251E+000, 5.9407287E+002, 3.3833924E+001, 2.1609092E+003,-9.8505610E+002, 1.3731568E+001, 4.4276732E+002
 8.8002934E+001, 1.4770283E+002, 8.7466882E-003, 9.5338382E-001, 5.7860361E+002, 3.2957231E+001, 2.1271115E+003,-9.6665794E+002, 1.3564377E+001, 4.3786450E+002
 8.8204440E+001, 1.5686730E+002, 9.0083547E-003, 1.4363980E+000, 6.2682079E+002, 3.6147435E+001, 2.6325457E+003,-1.3869068E+003, 1.5599894E+001, 4.4119722E+002
 8.8403417E+001, 1.9578574E+002, 2.0802643E-002, 1.9028266E+000, 6.9778397E+002, 4.6121249E+001, 3.5797840E+003,-1.7779042E+003, 2.2335740E+001, 4.7691515E+002
 8.8602033E+001, 2.0569772E+002, 3.6423032E-003, 6.6970851E-001, 6.4905821E+002, 4.5806914E+001, 1.7560631E+003,-8.5954380E+002, 1.4552627E+001, 5.4782999E+002
 8.8800649E+001, 1.6805433E+002, 7.1449386E-003, 1.1707204E+000, 6.7441720E+002, 3.7106520E+001, 2.6876908E+003,-1.2709112E+003, 1.0065839E+001, 5.0845996E+002
 8.9019126E+001, 1.6915877E+002, 6.5358859E-003, 7.7186031E-001, 6.2341354E+002, 3.7254357E+001, 2.4715417E+003,-1.0455821E+003, 1.1748577E+001, 5.0459390E+002
 8.9209797E+001, 1.6794764E+002, 6.6468305E-003, 9.9312983E-001, 6.4579625E+002, 3.7380603E+001, 2.6108144E+003,-1.2871038E+003, 1.1952622E+001, 5.0091482E+002
 8.9406427E+001, 1.8873902E+002, 7.4261059E-003, 1.3416070E+000, 7.0171394E+002, 4.3404665E+001, 3.7234311E+003,-1.8332234E+003, 1.5084508E+001, 5.2081006E+002
 8.9603057E+001, 2.2326366E+002, 9.7384729E-003, 1.5316926E+000, 7.5040256E+002, 5.1503674E+001, 3.3984900E+003,-1.7961750E+003, 1.8136881E+001, 5.5496205E+002
 8.9821534E+001, 2.1890553E+002, 1.1054729E-002, 1.2399241E+000, 7.2344214E+002, 4.9080875E+001, 2.8854555E+003,-1.4451651E+003, 1.6203347E+001, 5.4941650E+002
 9.0018164E+001, 2.0699134E+002, 1.0273491E-002, 1.6181667E+000, 7.4118091E+002, 4.7027202E+001, 3.2456481E+003,-1.6300745E+003, 1.6155042E+001, 5.3199213E+002
 9.0214793E+001, 2.0361861E+002, 1.0537327E-002, 1.4756640E+000, 7.1778643E+002, 4.6314516E+001, 3.1921629E+003,-1.4203882E+003, 1.6241085E+001, 5.2712933E+002
 9.0411423E+001, 2.0053148E+002, 1.0513052E-002, 1.6244571E+000, 7.2725290E+002, 4.5928783E+001, 3.3747521E+003,-1.5956769E+003, 1.6566492E+001, 5.1960851E+002
 9.0608053E+001, 2.1446471E+002, 1.1566520E-002, 1.7883151E+000, 7.4826340E+002, 4.9096100E+001, 3.2056319E+003,-1.5479176E+003, 1.8568485E+001, 5.2728275E+002
 9.0804682E+001, 1.9543176E+002, 1.1381360E-002, 1.0062791E+000, 6.5319375E+002, 4.2898373E+001, 2.5259694E+003,-9.8747853E+002, 1.5775033E+001, 5.0538660E+002
 9.1001312E+001, 1.6368015E+002, 9.0812497E-003, 9.6969271E-001, 6.1557290E+002, 3.5813797E+001, 2.4142369E+003,-9.8024915E+002, 1.2812597E+001, 4.7303196E+002
 9.1219789E+001, 1.5218123E+002, 7.8460800E-003, 7.1409636E-001, 5.7112961E+002, 3.3064637E+001, 2.1317069E+003,-7.9909459E+002, 1.2205858E+001, 4.5902977E+002
 9.1416419E+001, 1.3681678E+002, 6.7647819E-003, 6.3767052E-001, 5.4869238E+002, 2.9432291E+001, 1.9752011E+003,-7.9584508E+002, 1.0441645E+001, 4.4192783E+002
 9.1613048E+001, 1.3728968E+002, 6.3447861E-003, 8.0655054E-001, 5.6338651E+002, 3.0226603E+001, 2.0348411E+003,-9.1292389E+002, 1.1198540E+001, 4.4038311E+002
 9.1809678E+001, 1.4467021E+002, 7.0359322E-003, 8.0634162E-001, 5.7013970E+002, 3.2063013E+001, 2.1510423E+003,-9.5998241E+002, 1.2413102E+001, 4.4615765E+002
 9.2006308E+001, 1.5418654E+002, 7.9051317E-003, 1.0809837E+000, 6.0639661E+002, 3.4732181E+001, 2.3852452E+003,-1.1275844E+003, 1.3959546E+001, 4.5154037E+002
 9.2202937E+001, 1.7190188E+002, 9.6138124E-003, 1.4656362E+000, 6.5657776E+002, 3.9394522E+001, 2.9142819E+003,-1.3133747E+003, 1.6691693E+001, 4.6295819E+002
 9.2421415E+001, 1.9740561E+002, 1.2660646E-002, 2.0737832E+000, 7.2867774E+002, 4.6308823E+001, 4.1141421E+003,-1.8171627E+003, 2.0939188E+001, 4.7621867E+002
 9.2618044E+001, 2.2586500E+002, 1.5449125E-002, 2.4257726E+000, 7.6833678E+002, 5.3172174E+001, 3.7268455E+003,-1.7326518E+003, 2.6092982E+001, 4.9008368E+002
 9.2803135E+001, 2.3575458E+002, 4.7697687E-002, 1.8796772E+000, 7.9859866E+002, 5.4429326E+001, 3.6822927E+003,-1.9771231E+003, 1.7724151E+001, 5.7391913E+002
 9.3001290E+001, 2.5070175E+002, 1.0154821E-002, 1.9561045E+000, 8.3181149E+002, 5.6658146E+001, 3.0380777E+003,-1.4870623E+003, 1.6956899E+001, 5.9027332E+002
 9.3209353E+001, 1.9995363E+002, 9.4795543E-003, 1.6977216E+000, 7.5583662E+002, 4.4356696E+001, 2.8784730E+003,-1.1456044E+003, 1.1958215E+001, 5.3978453E+002
 9.3409159E+001, 1.6874154E+002, 7.2684973E-003, 1.1729637E+000, 6.6689356E+002, 3.7345060E+001, 2.5073741E+003,-1.1137558E+003, 1.1087625E+001, 5.0247121E+002
 9.3614960E+001, 1.6706453E+002, 6.7111629E-003, 9.5104810E-001, 6.3537470E+002, 3.7143338E+001, 2.3144595E+003,-1.1781483E+003, 1.2141111E+001, 4.9710291E+002
 9.3812768E+001, 1.7218207E+002, 7.1645811E-003, 9.3405067E-001, 6.3977373E+002, 3.8470130E+001, 2.4193399E+003,-1.2688026E+003, 1.2926521E+001, 5.0139069E+002
 9.4010576E+001, 1.7966094E+002, 7.7462804E-003, 1.0440155E+000, 6.5695440E+002, 4.0336079E+001, 2.5263249E+003,-1.3388076E+003, 1.3861117E+001, 5.0732453E+002
 9.4208385E+001, 1.8483096E+002, 8.4299302E-003, 1.0945651E+000, 6.6673110E+002, 4.1623940E+001, 2.6240422E+003,-1.3595709E+003, 1.4489571E+001, 5.1085837E+002
 9.4406193E+001, 1.8919071E+002, 8.9509622E-003, 1.2462643E+000, 6.8496282E+002, 4.2874399E+001, 2.8126118E+003,-1.4435478E+003, 1.5186510E+001, 5.1293205E+002
 9.4604001E+001, 1.9588551E+002, 9.6679014E-003, 1.4859781E+000, 7.0871647E+002, 4.4860209E+001, 3.5459711E+003,-1.6121537E+003, 1.6278478E+001, 5.1663388E+002
 9.4801810E+001, 2.1576584E+002, 1.1047512E-002, 1.8294336E+000, 7.5187723E+002, 5.0421025E+001, 4.1268168E+003,-2.0424041E+003, 1.9505665E+001, 5.3131301E+002
 9.5001022E+001, 2.4427542E+002, 1.3679786E-002, 2.1054361E+000, 8.0409653E+002, 5.6555389E+001, 3.8163011E+003,-1.8257453E+003, 2.2419713E+001, 5.4805896E+002
 9.5209652E+001, 2.4087247E+002, 1.5179661E-002, 2.4933050E+000, 8.3113798E+002, 5.5427927E+001, 3.6478475E+003,-1.4629350E+003, 2.1183200E+001, 5.4121293E+002
 9.5404304E+001, 2.0189212E+002, 1.2973582E-002, 2.2364786E+000, 7.6839745E+002, 4.6118483E+001, 3.2199739E+003,-1.3199117E+003, 1.7285205E+001, 5.0275527E+002
 9.5609574E+001, 1.7516626E+002, 1.0737969E-002, 1.2844927E+000, 6.4782767E+002, 3.9174889E+001, 2.7173820E+003,-9.9472327E+002, 1.5237306E+001, 4.7434545E+002
 9.5815905E+001, 1.5057707E+002, 8.4924089E-003, 7.9319765E-001, 5.7151206E+002, 3.2896314E+001, 2.2536146E+003,-8.5121568E+002, 1.2608651E+001, 4.4989772E+002
 9.6017175E+001, 1.3912863E+002, 7.0934857E-003, 6.2469968E-001, 5.4002189E+002, 3.0116806E+001, 1.9836288E+003,-8.6165098E+002, 1.1577034E+001, 4.3684722E+002
 9.6205598E+001, 1.4149739E+002, 6.9965405E-003, 7.9262519E-001, 5.5903061E+002, 3.1244112E+001, 2.0773803E+003,-9.8679047E+002, 1.2440535E+001, 4.3658514E+002
 9.6417575E+001, 1.4985586E+002, 7.9890405E-003, 8.7259718E-001, 5.7320145E+002, 3.3458092E+001, 2.2087701E+003,-1.0155654E+003, 1.3894530E+001, 4.4206463E+002
 9.6605998E+001, 1.5633717E+002, 8.8515647E-003, 1.0636236E+000, 5.9730769E+002, 3.5159929E+001, 2.4258940E+003,-1.1071252E+003, 1.4938451E+001, 4.4407202E+002
 9.6817974E+001, 1.7089644E+002, 1.0345849E-002, 1.5585723E+000, 6.5549300E+002, 3.9278232E+001, 2.9542267E+003,-1.3779613E+003, 1.7488711E+001, 4.5103520E+002
 9.7001329E+001, 1.9935970E+002, 1.4632114E-002, 2.3136542E+000, 7.2076654E+002, 4.6911602E+001, 3.9790744E+003,-1.6815543E+003, 2.1103018E+001, 4.5674039E+002
 9.7212208E+001, 2.3920859E+002, 3.4618159E-002, 1.9036920E+000, 8.0421988E+002, 5.5083049E+001, 3.6414107E+003,-1.8250617E+003, 1.8397859E+001, 5.7838849E+002
 9.7415464E+001, 2.3316933E+002, 1.0314350E-002, 2.0303366E+000, 8.2759383E+002, 5.2787269E+001, 3.4329937E+003,-1.5234679E+003, 1.5006647E+001, 5.7522258E+002
 9.7600242E+001, 2.2337166E+002, 9.6545979E-003, 2.1263146E+000, 8.1094799E+002, 5.1520674E+001, 4.4634542E+003,-1.7979551E+003, 1.6251942E+001, 5.6002766E+002
 9.7803499E+001, 2.3643062E+002, 1.0637195E-002, 2.2462811E+000, 8.3758362E+002, 5.4447032E+001, 3.8624925E+003,-1.7724240E+003, 1.7412281E+001, 5.7023475E+002
 9.8006755E+001, 2.2460842E+002, 1.1003694E-002, 1.9519751E+000, 7.9558634E+002, 5.1252247E+001, 3.1582426E+003,-1.4947540E+003, 1.6148271E+001, 5.5830373E+002
 9.8208163E+001, 1.9064966E+002, 9.5962521E-003, 9.1860538E-001, 6.5011482E+002, 4.1524949E+001, 2.3885916E+003,-9.8323362E+002, 1.3240157E+001, 5.1755722E+002
 9.8401257E+001, 1.4934756E+002, 7.2486926E-003, 3.6182618E-001, 5.4096531E+002, 3.1283563E+001, 1.9259926E+003,-6.9158716E+002, 9.4511888E+000, 4.7417072E+002
 9.8602481E+001, 1.2477158E+002, 5.0939494E-003, 1.9628375E-001, 4.7762578E+002, 2.5665437E+001, 1.5991457E+003,-5.8845545E+002, 7.8423942E+000, 4.4015518E+002
 9.8803704E+001, 1.1714468E+002, 4.0846905E-003, 1.9769814E-001, 4.6879624E+002, 2.4188535E+001, 1.5399295E+003,-6.0133451E+002, 7.6150617E+000, 4.2956421E+002
 9.9004928E+001, 1.2502609E+002, 4.0153545E-003, 4.2463041E-001, 5.1151582E+002, 2.6543341E+001, 1.7209686E+003,-7.3684485E+002, 9.0141071E+000, 4.3588928E+002
 9.9206152E+001, 1.3634770E+002, 4.9416640E-003, 5.7859929E-001, 5.4636819E+002, 2.9239884E+001, 1.8146565E+003,-7.9419530E+002, 1.0084206E+001, 4.4879295E+002
 9.9407375E+001, 1.5198326E+002, 5.7631508E-003, 1.2702590E+000, 6.3344406E+002, 3.4491859E+001, 2.6627220E+003,-1.4039447E+003, 1.2534862E+001, 4.6535213E+002
 9.9608599E+001, 1.9051772E+002, 8.7850491E-003, 1.5146955E+000, 6.9570864E+002, 4.4023169E+001, 3.1190693E+003,-1.5758003E+003, 1.7476621E+001, 5.0096182E+002
 9.9809823E+001, 2.0461748E+002, 1.1158287E-002, 1.6199934E+000, 7.2475140E+002, 4.6736056E+001, 2.9217656E+003,-1.4372332E+003, 1.7960344E+001, 5.1325451E+002
 1.0001105E+002, 2.0422542E+002, 1.1913802E-002, 2.1920096E+000, 7.7222202E+002, 4.7239864E+001, 3.3442659E+003,-1.5048986E+003, 1.8059863E+001, 5.0895443E+002
 1.0020317E+002, 2.0241714E+002, 1.2416084E-002, 2.1706490E+000, 7.6103657E+002, 4.6953533E+001, 3.3275363E+003,-1.3903336E+003, 1.8425618E+001, 5.0268972E+002
 1.0040401E+002, 1.9605827E+002, 1.2115156E-002, 1.9679436E+000, 7.3387436E+002, 4.5411287E+001, 4.0585679E+003,-1.5708962E+003, 1.8625859E+001, 4.9058049E+002
 1.0060484E+002, 2.1677785E+002, 1.3839397E-002, 2.2543348E+000, 7.6318893E+002, 5.0495860E+001, 4.5295743E+003,-1.7470961E+003, 2.2431901E+001, 4.9660884E+002
 1.0080567E+002, 2.3144475E+002, 1.8343869E-002, 2.3559704E+000, 7.7255088E+002, 5.3503575E+001, 3.6720111E+003,-1.6725445E+003, 2.4645026E+001, 4.9293072E+002
 1.0100651E+002, 2.2914461E+002, 1.8747629E-002, 1.9334059E+000, 7.6895796E+002, 5.2503446E+001, 3.0655158E+003,-1.5532037E+003, 1.9560018E+001, 5.4490976E+002
 1.0120734E+002, 2.0751893E+002, 4.9636892E-003, 1.0153982E+000, 6.9490272E+002, 4.5600872E+001, 1.5396638E+003,-1.0825507E+003, 1.3511894E+001, 5.4863854E+002
 1.0140818E+002, 1.9344975E+002, 7.5528957E-003, 1.3708157E+000, 7.1271140E+002, 4.3158010E+001, 3.3388998E+003,-1.5833130E+003, 1.3418383E+001, 5.2997994E+002
 1.0160901E+002, 2.1337980E+002, 8.3694812E-003, 1.3062264E+000, 7.2358310E+002, 4.7806317E+001, 3.4753572E+003,-1.5638023E+003, 1.5866418E+001, 5.4707662E+002
 1.0180985E+002, 2.1549592E+002, 9.4255329E-003, 1.1124958E+000, 7.0184780E+002, 4.7605049E+001, 2.5571349E+003,-1.2992385E+003, 1.5459500E+001, 5.4909121E+002
 1.0201068E+002, 1.9045995E+002, 8.7452567E-003, 9.1504342E-001, 6.6053076E+002, 4.1436564E+001, 2.3348693E+003,-1.2277583E+003, 1.2962246E+001, 5.2123180E+002
 1.0221151E+002, 1.7284764E+002, 7.5917316E-003, 7.7885961E-001, 6.2088256E+002, 3.7567175E+001, 2.1098101E+003,-9.8954676E+002, 1.2238831E+001, 5.0072087E+002
 1.0241235E+002, 1.5624523E+002, 6.8028477E-003, 7.4896864E-001, 5.9973189E+002, 3.3885425E+001, 2.0724732E+003,-9.1543525E+002, 1.0784297E+001, 4.8121390E+002
 1.0261318E+002, 1.5207064E+002, 6.1804352E-003, 9.2069638E-001, 6.1014769E+002, 3.3362240E+001, 2.1530592E+003,-9.4875875E+002, 1.0948124E+001, 4.7361514E+002
 1.0281402E+002, 1.4814499E+002, 6.3015908E-003, 7.5809566E-001, 5.8836044E+002, 3.2297244E+001, 1.9897839E+003,-8.3449766E+002, 1.0477485E+001, 4.7004691E+002
 1.0301284E+002, 1.4298522E+002, 5.9108399E-003, 8.1379386E-001, 5.8651135E+002, 3.1399745E+001, 2.1288697E+003,-1.0160343E+003, 1.0361902E+001, 4.6196511E+002
 1.0321167E+002, 1.5509315E+002, 6.3274839E-003, 7.9595298E-001, 5.9240369E+002, 3.4569094E+001, 2.1840987E+003,-1.1191066E+003, 1.2561975E+001, 4.7291072E+002
 1.0341049E+002, 1.7400940E+002, 7.6022191E-003, 1.1921508E+000, 6.5424677E+002, 3.9658742E+001, 3.0152316E+003,-1.6028970E+003, 1.5057650E+001, 4.8979398E+002
 1.0360932E+002, 1.8752442E+002, 9.5270011E-003, 7.0716839E-001, 6.0895786E+002, 4.1614693E+001, 2.2954062E+003,-1.0175270E+003, 1.6065698E+001, 5.0143302E+002
 1.0380815E+002, 1.7207917E+002, 9.0961094E-003, 1.1578790E+000, 6.4738252E+002, 3.8431942E+001, 2.9844359E+003,-1.4917868E+003, 1.3925909E+001, 4.8474262E+002
 1.0400697E+002, 1.9705361E+002, 9.7744534E-003, 1.6611799E+000, 6.9773174E+002, 4.5183626E+001, 3.2083254E+003,-1.5492825E+003, 1.8483693E+001, 4.9854127E+002
 1.0420580E+002, 1.9424695E+002, 1.1698941E-002, 7.7774454E-001, 6.1798848E+002, 4.2147731E+001, 2.1492394E+003,-8.1692988E+002, 1.6540311E+001, 4.9583612E+002
 1.0440462E+002, 1.5773353E+002, 8.8328199E-003, 9.9075189E-001, 6.0678381E+002, 3.4157873E+001, 2.2117025E+003,-9.3408812E+002, 1.2373463E+001, 4.6022452E+002
 1.0460345E+002, 1.4656629E+002, 7.4057686E-003, 7.2810728E-001, 5.6053408E+002, 3.1689227E+001, 1.9436080E+003,-7.4832195E+002, 1.1978595E+001, 4.4705458E+002
 1.0480228E+002, 1.3553491E+002, 6.6490841E-003, 6.7538567E-001, 5.4558960E+002, 2.9257699E+001, 1.9086284E+003,-7.8017163E+002, 1.0724080E+001, 4.3642923E+002
 1.0500110E+002, 1.3502081E+002, 6.2765363E-003, 6.5644669E-001, 5.3930807E+002, 2.9274057E+001, 1.8973530E+003,-8.0846480E+002, 1.1113352E+001, 4.3347398E+002
 1.0522202E+002, 1.3861483E+002, 6.6220410E-003, 6.9007818E-001, 5.4505821E+002, 3.0247426E+001, 1.9620941E+003,-8.5424966E+002, 1.1828171E+001, 4.3501455E+002
 1.0542085E+002, 1.4400933E+002, 7.2226433E-003, 7.8663078E-001, 5.5960276E+002, 3.1629760E+001, 2.0494826E+003,-8.9650291E+002, 1.2711858E+001, 4.3753187E+002
 1.0561967E+002, 1.4935537E+002, 7.8920140E-003, 9.2057017E-001, 5.7670682E+002, 3.3062416E+001, 2.1477342E+003,-9.3604730E+002, 1.3597878E+001, 4.3989709E+002
 1.0581850E+002, 1.5572068E+002, 8.6693801E-003, 1.0923483E+000, 5.9897497E+002, 3.4737451E+001, 2.2948535E+003,-9.9991132E+002, 1.4691774E+001, 4.4163336E+002
 1.0601732E+002, 1.7474406E+002, 1.0588749E-002, 1.7034042E+000, 6.6761755E+002, 3.9909861E+001, 2.7352708E+003,-1.2361934E+003, 1.7869275E+001, 4.5052479E+002
 1.0620716E+002, 1.9635504E+002, 3.5056013E-002, 2.0787173E+000, 7.1954519E+002, 4.5166398E+001, 3.0702450E+003,-1.3723228E+003, 2.0415591E+001, 4.7580018E+002
 1.0641402E+002, 2.1601535E+002, 2.5801710E-003, 1.8899235E+000, 7.7609988E+002, 4.9165731E+001, 3.4244055E+003,-1.4333818E+003, 1.6261758E+001, 5.4983032E+002
 1.0660717E+002, 2.2337416E+002, 8.5782126E-003, 2.0202497E+000, 8.0567704E+002, 5.0344894E+001, 3.3771764E+003,-1.5116519E+003, 1.5028191E+001, 5.6218968E+002
 1.0680033E+002, 1.9990468E+002, 8.8665034E-003, 1.0543254E+000, 6.8796591E+002, 4.3038556E+001, 2.0717376E+003,-8.4337244E+002, 1.2211406E+001, 5.3715694E+002
 1.0700051E+002, 1.5071510E+002, 6.5408088E-003, 9.7363106E-001, 6.2605556E+002, 3.2354397E+001, 1.9033664E+003,-9.2069147E+002, 8.7175473E+000, 4.8199796E+002
 1.0721298E+002, 1.3690252E+002, 5.1154934E-003, 5.1411971E-001, 5.5013501E+002, 2.9297284E+001, 1.5993703E+003,-7.6088775E+002, 8.7279220E+000, 4.6401725E+002
 1.0740034E+002, 1.2301832E+002, 4.4599789E-003, 2.5449121E-001, 4.9132380E+002, 2.5878033E+001, 1.4669987E+003,-6.7198991E+002, 7.5580889E+000, 4.4559694E+002
 1.0760431E+002, 1.1464097E+002, 3.8089533E-003, 9.8229216E-002, 4.5186543E+002, 2.3861086E+001, 1.3584519E+003,-6.0165641E+002, 6.9486028E+000, 4.3354751E+002
 1.0781699E+002, 1.1063690E+002, 3.3926462E-003, 7.6812793E-002, 4.4208039E+002, 2.3077824E+001, 1.3362315E+003,-6.2011094E+002, 6.8676898E+000, 4.2701419E+002
 1.0802266E+002, 1.1170786E+002, 3.2927998E-003, 1.0279284E-001, 4.4715597E+002, 2.3410477E+001, 1.3543584E+003,-6.2971713E+002, 7.1568885E+000, 4.2727712E+002
 1.0820262E+002, 1.1376836E+002, 3.4028851E-003, 1.5047091E-001, 4.5846542E+002, 2.3954761E+001, 1.4129590E+003,-6.4387201E+002, 7.4169517E+000, 4.2985001E+002
 1.0840829E+002, 1.1631925E+002, 3.5804559E-003, 2.0961632E-001, 4.7205460E+002, 2.4577114E+001, 1.5160708E+003,-6.6965464E+002, 7.6915584E+000, 4.3257471E+002
 1.0861396E+002, 1.2051227E+002, 3.8153276E-003, 2.9237984E-001, 4.9177314E+002, 2.5572439E+001, 1.6639843E+003,-7.3256781E+002, 8.2219041E+000, 4.3674334E+002
 1.0881963E+002, 1.2767975E+002, 4.2384249E-003, 4.5565232E-001, 5.2606551E+002, 2.7550372E+001, 1.8629343E+003,-8.6077446E+002, 9.1509229E+000, 4.4502639E+002
 1.0902530E+002, 1.4110519E+002, 4.9911091E-003, 6.9481355E-001, 5.6932979E+002, 3.1122581E+001, 2.1289773E+003,-1.0429927E+003, 1.0838049E+001, 4.5910696E+002
 1.0920527E+002, 1.5698320E+002, 6.1921145E-003, 9.9434351E-001, 6.2187147E+002, 3.5464729E+001, 2.4561899E+003,-1.2809996E+003, 1.2723980E+001, 4.7730841E+002
 1.0942062E+002, 1.8244549E+002, 7.9855020E-003, 1.6009727E+000, 6.9921578E+002, 4.2367731E+001, 3.7660146E+003,-1.8373717E+003, 1.6010728E+001, 4.9970801E+002
 1.0960990E+002, 2.2454495E+002, 1.1296965E-002, 2.0722155E+000, 7.8846569E+002, 5.2631740E+001, 3.9531393E+003,-1.7601319E+003, 2.0482474E+001, 5.3774583E+002
 1.0981448E+002, 2.3881646E+002, 1.3924581E-002, 2.3861533E+000, 8.2480679E+002, 5.5353700E+001, 4.1240872E+003,-1.7728459E+003, 2.1019010E+001, 5.4491552E+002
 1.1001906E+002, 2.3719063E+002, 1.4466742E-002, 2.6531545E+000, 8.3746418E+002, 5.4788844E+001, 3.8962831E+003,-1.5941916E+003, 2.1346292E+001, 5.3536174E+002
 1.1020520E+002, 2.1702993E+002, 1.4164169E-002, 2.3860813E+000, 7.9225352E+002, 4.9615406E+001, 3.1787493E+003,-1.2535807E+003, 1.9145296E+001, 5.1248942E+002
 1.1040954E+002, 1.9559400E+002, 1.2188277E-002, 2.0567092E+000, 7.3541886E+002, 4.4424329E+001, 3.0414419E+003,-1.3020716E+003, 1.7780053E+001, 4.8778350E+002
 1.1061204E+002, 1.8721494E+002, 1.1662902E-002, 1.4242332E+000, 6.6382420E+002, 4.1985079E+001, 2.6227972E+003,-1.2259794E+003, 1.7672420E+001, 4.7500905E+002
 1.1081454E+002, 1.8173023E+002, 1.1377687E-002, 1.3488385E+000, 6.4688891E+002, 4.0859724E+001, 2.4802776E+003,-1.1929247E+003, 1.7669039E+001, 4.6593326E+002
